homeinsurance,hotelsaccommodations,energyutilities,homeimprovement,haircare,homefurnishings,automotiveindustry,health,footwear,groceryfoodretailers,undergarments,tobaccoproducts,nonalcoholicbeverages,entertainmentindustry,computerselectronics,socialservices,mobilewireless,bookretailers,ticketsales,vehicleshopping,electricity,facebodycare,computervideogames,autoinsurance,homegarden,retirementpension,oilgas,apparel,internettelecom,vehiclebrands,homefinancing,homeappliances,womensclothing,childrensclothing,homemakinginteriordecor,realestate,fooddrink,newspapers,movies,beautyfitness,mensclothing,wastemanagement,realestateagencies,healthinsurance,drugsmedications,chemicalsindustry,medicalfacilitiesservices,restaurants,income,michigan_index,tbill,cci,smp500,consumption,date
-.090909094,0,-.068965517,.036363635,.10810811,.018867925,.032258064,.014705882,.13636364,.10169491,.017857144,.03508772,.12328767,-.069444448,-.11428571,-.01369863,-.17105263,-.2857143,-.018181818,.03508772,-.43859649,.080645159,-.10869565,0,.035714287,-.098039217,0,.044776119,-.050632913,.01754386,.2173913,-.01923077,.10526316,0,-.018518519,.017857144,.081081077,-.037037037,.041666668,.08139535,.096774191,-.033898305,-.027777778,0,.046153847,.059999999,0,.08219178,.020571345,-.029216427,-.44444439,.0018290115,.028161867,1.9855,01feb2012
-.075471699,-.07692308,-.16949153,.03508772,.098591551,.020408163,-.2,-.030769231,.079365082,.036363635,0,-.035714287,.085714288,-.13513513,-.14705883,-.044776119,-.16438356,-.17857143,-.033333335,-.018518519,-.12068965,.050847456,-.086956523,-.020408163,.035714287,-.12244898,0,.060606062,-.038961038,-.036363635,.18461539,-.040816326,.1,0,.021276595,.01754386,.043478262,-.057692308,.029411765,.094117649,.109375,-.049180329,-.054054055,-.1,-.032786883,-.043478262,-.084507041,.070422538,.026703142,.1141732,-.25000003,.0054907855,.058673598,1.4177099,01mar2012
-.13207547,-.025,-.11666667,0,.078947365,0,-.14814815,-.014925373,.09375,-.05172414,-.01923077,0,.070422538,-.027777778,-.15151516,-.043478262,-.16666667,-.22222222,.028169014,-.1,-.15789473,.09375,-.2173913,-.0625,.016666668,-.1632653,-.03846154,.05882353,-.065789476,-.036363635,.18461539,-.0625,.036144577,-.056603774,.063829787,0,.041666668,-.07692308,0,.05882353,.10526316,-.044776119,-.07692308,-.06122449,-.049180329,-.041666668,0,.04225352,.032020569,.086387418,.25,.0064174957,.02453663,1.60721,01apr2012
-.052631579,-.075000003,-.05172414,.050000001,.13513513,.021739131,.27027026,.045454547,.06779661,-.06666667,.02,0,.094594598,0,-.15625,-.045454547,-.12676056,-.13793103,0,-.059999999,-.10526316,.032786883,-.22727273,.02,0,-.051282052,.03846154,.061538462,-.039999999,-.037037037,.203125,-.02,.074074075,0,.04255319,0,.084507041,-.098039217,0,.070588239,.10810811,-.045454547,-.025641026,-.020833334,0,-.044444446,.05479452,.028985508,.033679396,.063051701,.55555558,.0060171778,-.026611617,1.6990499,01may2012
.24390244,-.095238097,-.070175439,.092307694,.11842106,.021739131,-.03846154,-.015873017,.13333334,-.098360658,.03773585,-.052631579,.056338027,-.028571429,-.12121212,-.046153847,-.16666667,-.17857143,.014925373,-.01923077,.030769231,.13432837,-.12244898,-.03846154,.049180329,-.07692308,.019607844,.078125,-.078947365,-.018181818,.15384616,-.040816326,.077922076,.0625,.086956523,-.016949153,.070422538,-.1,.055555556,.080459774,.071428575,-.081967212,-.050000001,-.06122449,-.034482758,-.022222223,-.057142857,.040540539,.030160332,.023224004,.55555558,.0070351954,.030481001,1.29348,01jun2012
.016666668,-.11363637,.016129032,.016129032,.092105262,-.020833334,.07692308,.046153847,.1147541,-.032258064,0,-.068965517,.067567565,0,-.15625,-.014492754,-.12987013,-.25,-.096774191,-.01923077,.175,.13846155,-.10416666,-.07692308,-.016949153,-.050000001,.01923077,.075757578,-.06329114,.034482758,.1641791,-.03846154,.089743592,0,.0625,-.016393442,.065789476,-.057692308,.012820513,.080459774,.086956523,-.030769231,-.051282052,.019607844,0,-.047619049,-.014285714,0,.02075702,.11894885,.60000002,.012065553,.06310349,1.3406301,01jul2012
-.1,-.073170729,-.10344828,.016949153,.13253012,0,.16129032,.015151516,.10606061,-.016393442,.02,-.084745765,.028169014,-.17142858,-.11764706,-.05882353,-.11392405,-.20588236,-.050000001,-.039215688,-.359375,.063492067,-.10869565,-.055555556,0,-.048780486,-.019607844,.072463766,-.050632913,-.017241379,0,0,.11392405,-.017241379,0,-.052631579,.027777778,-.13725491,-.042857144,.08139535,.11594203,-.06666667,-.081081077,-.018867925,0,0,-.013513514,.039999999,.01887575,.24899063,.80000001,.018649507,.13343713,1.27836,01aug2012
-.074074075,-.083333336,-.071428575,.017857144,.14473684,-.041666668,.064516127,.073529415,.092307694,.016393442,-.021276595,-.034482758,.081081077,.025641026,-.029411765,-.014084507,.13402061,-.10344828,.016666668,.057692308,-.32203391,.098360658,-.090909094,-.040816326,.018181818,.025,.02,.056338027,.035294119,0,.061538462,0,.11392405,-.047619049,.019607844,.01923077,.056338027,-.056603774,.028985508,.061728396,.074626863,.031746034,0,.019607844,.016393442,.02,.028169014,.028985508,.025899731,.2401022,.90909094,.022422224,.21465707,1.28771,01sep2012
-.057692308,-.12121212,.032786883,.018181818,.089552239,-.021739131,.12121212,0,.03125,-.09259259,-.04255319,-.055555556,.079999998,-.0625,-.1875,-.074626863,-.28767124,-.2173913,0,-.14893617,.18292683,.034482758,-.11627907,0,-.01923077,.023809524,.019607844,.03846154,-.06329114,-.10204082,.047619049,-.041666668,.065789476,-.07692308,-.043478262,-.020833334,0,0,-.073529415,.02631579,.047619049,-.017241379,-.03125,.017857144,.016393442,.020408163,.014084507,-.046153847,.031860791,.26392251,.80000001,.02234376,.11249433,1.20612,01oct2012
-.059999999,-.06666667,.016949153,.018181818,.089552239,-.039999999,.16666667,0,.027777778,-.096774191,-.12727273,-.018867925,0,-.090909094,-.088235296,-.029411765,-.13513513,-.1923077,0,-.043478262,0,.048387095,-.10638298,-.045454547,-.018181818,.024390243,.10714286,0,.0125,-.063829787,.016949153,0,.050632913,-.015384615,.059999999,-.022727273,-.026666667,.037037037,-.056338027,.013157895,.059701491,-.017241379,-.068965517,-.01923077,-.016666668,.021739131,-.07692308,-.031746034,.046169214,.22974603,.8888889,.017124852,.11949052,1.76129,01nov2012
-.039999999,-.1,-.05882353,.037037037,.056338027,-.0625,0,0,.024096385,-.047619049,-.059701491,.033333335,.012820513,-.028571429,-.14705883,-.10769231,-.12820514,-.23529412,-.10909091,-.065217391,-.037037037,.028985508,-.10204082,-.11627907,-.036363635,-.047619049,-.10869565,-.024390243,-.012195121,-.083333336,.016666668,-.050000001,.037974682,-.031746034,0,-.022222223,-.050000001,.055555556,0,.024096385,.024390243,-.05172414,-.068965517,-.088888891,-.033898305,0,-.03125,-.072463766,.061570115,.041152261,.85714287,.0084039196,.11821,1.7437,01dec2012
-.03773585,-.11764706,-.054545455,.03508772,.041666668,-.03846154,.037037037,.014925373,.016393442,-.068965517,-.074074075,.06779661,-.013513514,.057692308,-.15625,-.04109589,-.14492753,-.125,-.079999998,-.081632651,0,.13432837,-.06818182,-.020408163,-.055555556,0,-.083333336,-.015151516,.024691358,-.05882353,-.015625,-.03773585,.079999998,-.056603774,.046875,-.055555556,-.057142857,-.03846154,0,0,.090909094,-.048387095,-.029411765,-.018518519,0,-.045454547,0,-.043478262,.0085364655,-.016260121,.5714286,.0024906695,.12395618,1.64035,01jan2013
-.078431375,-.11111111,-.01754386,0,0,-.081632651,-.29166666,-.046153847,-.081967212,-.053571429,-.098039217,.017241379,-.013888889,.064935066,-.09375,-.057971016,-.13432837,-.16666667,0,-.11764706,.109375,.015873017,-.045454547,-.039215688,-.037037037,-.040816326,-.059999999,-.030769231,-.025974026,-.096153848,-.078125,-.039999999,.025641026,.018181818,.018181818,-.037037037,-.04225352,-.03846154,-.014084507,0,.060606062,-.09259259,-.05882353,-.059999999,-.031746034,-.041666668,-.028169014,-.057971016,-.001884482,.029639112,.099999957,.00093974592,.098370604,.99706,01feb2013
-.059999999,-.054054055,-.11320755,0,.040540539,-.020833334,-.086956523,.015151516,.015625,.017857144,-.041666668,.06666667,.04109589,0,-.096774191,-.015151516,-.140625,-.16666667,-.034482758,-.079999998,-.074074075,.092307694,-.022222223,.02,-.018181818,0,-.10416666,.014925373,-.026666667,-.018518519,-.031746034,0,.047619049,0,.040816326,-.036363635,.041666668,-.019607844,-.014925373,0,.05882353,-.089285716,-.057142857,-.041666668,-.016666668,0,0,0,-.0033214197,.030534364,.11111117,.001366753,.10242222,1.21667,01mar2013
-.039215688,-.11111111,0,.033898305,-.027027028,-.021739131,-.079999998,.014705882,-.032258064,-.054545455,-.083333336,.032786883,.013888889,-.05882353,-.1,-.029850746,-.18032786,-.22727273,-.059701491,-.041666668,-.036363635,.015384615,-.15000001,.039999999,-.016949153,-.020833334,.14754099,-.030303031,-.027027028,-.03773585,-.031746034,.020408163,.034883723,-.059999999,0,-.054545455,-.074626863,.037037037,-.061538462,-.011904762,-.04109589,-.046875,-.11428571,0,-.033898305,.020408163,-.028169014,-.075757578,-.0023938676,0,-.33333331,.0031362211,.12497725,.97600001,01apr2013
-.075471699,-.081081077,0,-.016949153,-.01369863,-.022222223,-.60869563,-.064516127,-.017241379,-.034482758,-.086956523,.06666667,-.01369863,.028571429,-.10344828,-.081967212,-.14516129,-.26086956,-.016129032,-.063829787,-.036363635,.046875,-.047619049,-.041666668,0,0,-.06122449,-.015625,-.041666668,-.03846154,-.032258064,-.063829787,.047058824,0,.020833334,-.017857144,-.028985508,-.040816326,-.045454547,-.024096385,-.04225352,-.064516127,-.083333336,-.043478262,-.034482758,.04255319,-.042857144,-.045454547,.0024309494,.061538424,-1.2500001,.0070512313,.19648135,1.24868,01may2013
-.3898305,-.07692308,-.055555556,-.065573767,-.04109589,-.045454547,-.18181819,-.032786883,-.090909094,-.033898305,-.081632651,.080645159,-.014285714,-.029411765,-.13793103,-.083333336,-.14285715,-.2173913,-.080645159,-.083333336,-.10169491,-.080645159,-.065217391,-.019607844,-.05172414,-.054054055,-.040816326,-.015873017,-.04109589,-.018518519,-.031746034,-.020833334,.037500001,-.043478262,.021276595,-.03508772,.013888889,-.063829787,-.05882353,-.048192769,-.12903225,-.070175439,-.11111111,-.065217391,-.035714287,-.022727273,-.07692308,-.057142857,.0018675261,.12960762,-.80000007,.010810466,.15197848,1.3962801,01jun2013
-.090909094,-.073170729,-.12727273,.03125,0,0,.16129032,-.048387095,-.089285716,0,-.086956523,.079365082,-.04225352,0,-.10344828,-.11290322,-.22222222,-.16666667,.046153847,-.039999999,-.33333334,-.031746034,-.043478262,.037037037,.016666668,-.025641026,-.019607844,-.064516127,-.053333335,-.035714287,-.080645159,-.039999999,0,-.019607844,.020408163,0,-.04109589,-.019607844,-.11428571,-.023529412,-.078125,-.048387095,-.083333336,-.0625,-.05172414,.045454547,0,-.085714288,.0059214639,.15041122,-1.5000001,.011155784,.181767,1.2738301,01jul2013
-.090909094,-.078947365,-.035714287,.016666668,-.037500001,-.020408163,-.29166666,-.03125,-.047619049,.031746034,-.21951219,.063492067,-.014285714,.16666667,-.13333334,-.079365082,-.234375,-.13333334,.047619049,-.040816326,-.14285715,-.016129032,-.045454547,-.018867925,0,-.078947365,-.02,-.078125,-.053333335,-.01754386,-.083333336,-.06122449,-.053333335,.12121212,-.02,0,.01369863,-.0625,-.014492754,-.036144577,-.078125,-.034482758,-.088235296,-.081632651,-.05172414,.043478262,-.027777778,-.10294118,.010688134,.095006034,-1.5000001,.006691711,.13863696,1.5023,01aug2013
-.05882353,-.090909094,-.056603774,0,-.085714288,-.06666667,-.34782609,-.079365082,-.12068965,-.05172414,-.14634146,.016949153,-.13846155,-.054054055,-.13333334,-.12698413,-.42647058,-.16,-.016949153,-.15555556,-.07272727,-.033898305,0,-.020833334,-.03773585,-.052631579,-.086956523,-.092307694,-.13333334,-.05882353,-.18181819,-.02,-.053333335,-.050000001,-.02,-.039999999,-.075757578,-.12765957,-.078125,-.051948052,-.15517241,-.10526316,-.096774191,.01923077,-.089285716,-.063829787,-.044117648,-.11290322,.0089504085,-.010322619,-4.5,-.00026490749,.14324878,1.5816801,01sep2013
-.06122449,-.064516127,-.1509434,.03508772,.014705882,-.022222223,-.5,-.047619049,-.049180329,0,-.11904762,.018181818,-.19047619,0,-.10344828,.014705882,-.23728813,-.045454547,-.03773585,-.11904762,-.4909091,.049180329,0,0,0,-.024390243,-.08510638,-.098591551,-.12857144,0,-.21153846,.020408163,0,.029850746,.06122449,-.043478262,-.061538462,-.125,-.030303031,-.04109589,-.086206898,-.074074075,-.10344828,.125,-.089285716,-.020833334,-.014285714,-.065573767,-.00054076419,-.12841532,-.99999994,-.0049060481,.19605589,1.8338799,01oct2013
-.086956523,-.071428575,-.15686275,.03508772,.014705882,-.020408163,-.42857143,-.033333335,-.028571429,.015873017,-.12244898,.070175439,-.074626863,.057142857,-.096774191,-.13333334,-.25423729,-.18181819,-.03773585,-.095238097,-.28301886,-.016393442,-.044444446,0,-.018518519,-.051282052,-.27272728,-.042857144,-.12676056,0,-.18000001,-.034482758,0,-.031746034,.03846154,0,0,-.25581396,-.109375,-.027027028,-.11666667,-.054545455,-.074074075,.054545455,-.090909094,-.045454547,-.015625,-.032786883,-.011195527,-.10119839,-.28571433,-.0030275485,.21576466,1.87624,01nov2013
-.063829787,-.071428575,-.02,-.018867925,-.028985508,-.021276595,0,-.052631579,0,-.032786883,-.13559322,-.052631579,-.11428571,.054054055,-.096774191,-.10169491,-.27868852,-.13333334,0,-.12195122,.018181818,0,-.065217391,.022727273,-.057692308,.023255814,0,-.025,-.15492958,.020408163,-.25,0,-.025974026,.030769231,0,-.071428575,-.038961038,-.25581396,-.04109589,-.092105262,-.12328767,-.074074075,-.11538462,.16666667,-.09259259,-.024390243,-.049180329,-.095238097,-.033343907,.11636361,0,.0033552207,.22840253,1.90163,01dec2013
-.10416666,-.096774191,-.018518519,-.055555556,-.043478262,-.10638298,-.125,-.098360658,-.033898305,-.054545455,-.17391305,-.053571429,-.10447761,.17460318,-.10344828,-.073529415,-.27777779,-.18518518,-.020408163,-.13953489,-.01754386,-.098360658,-.1,-.020833334,-.018867925,-.041666668,-.021276595,-.064516127,-.24615385,-.040816326,-.28,-.01923077,-.086956523,-.081632651,-.14285715,-.05882353,-.014492754,-.20930232,-.043478262,-.14285715,-.24528302,-.068965517,-.1724138,.068965517,-.16363636,-.047619049,-.074626863,-.13114753,.023415823,.091132931,-.75000006,.0063556838,.15958801,1.27293,01jan2014
-.02,-.125,-.075471699,-.018518519,-.04225352,-.020833334,0,-.031746034,.016129032,-.037037037,-.0625,-.035714287,-.074626863,-.97435898,-.10344828,-.095238097,-.24074075,-.090909094,-.12244898,-.08510638,.030303031,-.032786883,-.15789473,0,-.079999998,-.065217391,-.063829787,-.031746034,-.14925373,-.019607844,-.23076923,-.041666668,-.083333336,-.078431375,-.12244898,-.079999998,-.044117648,-.23809524,-.092307694,-.075000003,-.2,-.018867925,-.1724138,.074074075,-.16666667,-.043478262,-.059701491,-.095238097,.034396585,.049019609,-.99999994,.0060235532,.18541498,1.74674,01feb2014
-.041666668,-.088235296,0,-.036363635,-.04225352,-.043478262,0,-.064516127,-.06666667,-.07692308,-.021276595,-.11111111,-.073529415,.32727271,-.068965517,-.064516127,-.23076923,-.090909094,-.054545455,-.11111111,.035714287,-.031746034,-.15384616,-.020408163,-.057692308,-.04255319,-.021276595,-.098360658,-.15384616,-.018867925,-.25999999,-.04255319,-.037037037,-.09259259,-.13953489,-.03773585,-.074626863,-.15909091,0,-.049382716,-.13333334,-.056603774,-.12903225,.15789473,-.11111111,-.045454547,-.075757578,-.109375,.037797458,.017500024,-.80000007,.0046808221,.16190974,2.19175,01mar2014
0,-.05882353,-.11111111,-.03508772,-.01369863,-.045454547,0,-.0625,-.033333335,0,-.090909094,-.12962963,-.10769231,-.096774191,0,-.063492067,-.19607843,-.047619049,-.098360658,-.090909094,0,-.031746034,-.081081077,-.041666668,-.07272727,-.021276595,-.27083334,-.047619049,-.12121212,-.01923077,-.23529412,-.065217391,-.036144577,.056603774,-.093023255,-.03773585,0,-.31707317,.015151516,-.07692308,-.17741935,-.032258064,-.09375,.02,-.053571429,0,-.028985508,-.047619049,.035016805,.091557622,-1,.0032922111,.15201046,2.6249399,01apr2014
-.081632651,-.12121212,-.094339624,-.03508772,-.028169014,-.071428575,0,-.068965517,-.11538462,-.054545455,-.12195122,-.2,-.12307692,-.12903225,-.074074075,-.10909091,-.23999999,-.045454547,-.12727273,-.14634146,-.03773585,-.06666667,-.2,-.06666667,-.034482758,-.11428571,-.04255319,-.12280702,-.18032786,-.06122449,-.31914893,-.044444446,-.075949363,-.06818182,-.14285715,-.07692308,-.095238097,-.16666667,-.1,-.12162162,-.18333334,-.033333335,-.090909094,-.022222223,-.11538462,-.093023255,-.060606062,-.081967212,.031772185,-.031746008,-.33333334,-.00021343053,.15223253,2.5842299,01may2014
-.20408164,-.083333336,-.05882353,-.05172414,-.013888889,-.047619049,0,-.089285716,-.12244898,-.07272727,-.088888891,-.21568628,-.12903225,-.096774191,-.11538462,-.17647059,-.18867925,.041666668,-.12727273,-.2,-.09259259,-.033333335,-.15000001,-.08510638,-.01754386,-.027777778,-.065217391,-.14545454,-.15873016,-.079999998,-.34042552,-.06666667,-.09589041,-.095238097,-.175,-.075471699,-.16129032,-.14634146,-.15254237,-.10666667,-.10714286,-.036363635,-.028571429,0,-.14285715,-.023255814,.015151516,-.18644068,.034808435,-.019393915,-.25000006,-.0022198274,.18056555,3.0577099,01jun2014
-.1,-.10810811,-.057692308,-.10344828,-.070422538,-.11627907,-.40909091,-.068965517,-.098039217,-.016393442,-.045454547,-.18867925,-.059701491,-.22580644,-.11538462,-.1923077,-.21153846,0,-.16071428,-.1627907,-.016949153,-.032786883,-.21052632,-.17391305,-.11111111,-.054054055,-.08510638,-.10714286,-.22950819,-.037037037,-.31914893,-.063829787,-.098591551,-.13333334,-.16666667,-.10909091,-.12307692,-.21428572,-.11111111,-.13333334,-.20754717,-.050847456,-.028571429,0,-.13725491,-.047619049,-.060606062,-.12903225,.040473007,-.040342234,-.33333334,-.0019258711,.12686788,3.1400299,01jul2014
-.1,-.11764706,-.098039217,-.090909094,-.12676056,-.065217391,-.2,-.084745765,-.125,-.032786883,.046511628,-.25999999,-.11111111,-.07692308,-.071428575,-.23529412,-.16363636,-.11111111,-.10526316,-.13953489,-.018181818,-.068965517,-.22222222,-.12765957,-.094339624,-.027027028,-.086956523,-.10344828,-.171875,-.11764706,-.27659574,-.020833334,-.10294118,-.34693879,-.13636364,-.11764706,-.12307692,-.17073171,-.014705882,-.12162162,-.18518518,-.094339624,-.030303031,-.04255319,-.13725491,-.095238097,-.14285715,-.096774191,.043830898,.0048485091,-.33333334,.0018176755,.18488847,3.73599,01aug2014
-.10869565,-.1,-.01923077,-.037037037,-.07692308,-.046511628,-.045454547,-.050000001,-.11538462,-.074074075,-.025,-.22916667,-.048387095,-.27586207,-.034482758,-.18867925,.10526316,-.086956523,-.11320755,-.125,-.018518519,-.07272727,-.29411766,-.043478262,-.039215688,-.027027028,-.022222223,-.083333336,-.056338027,-.02,-.22222222,-.11111111,-.086956523,-.071428575,-.11111111,-.063829787,-.081967212,-.11904762,-.12280702,-.13235295,-.074074075,-.036363635,-.068965517,-.06122449,-.07692308,-.044444446,.014492754,-.087719299,.043237396,.083924331,0,.0076322355,.1474124,3.5134301,01sep2014
-.04255319,-.10714286,-.039215688,-.055555556,-.014925373,-.046511628,0,-.016129032,-.12962963,-.05882353,-.050000001,-.17021276,-.032786883,-.06666667,-.035714287,-.28301886,-.053571429,0,-.039215688,-.024390243,-.018518519,-.016666668,-.30303031,-.13953489,-.06122449,-.051282052,-.021739131,-.075757578,-.07692308,-.020833334,-.18181819,-.088888891,-.085714288,-.098360658,-.13953489,-.069767445,-.015625,-.17073171,-.047619049,-.089552239,-.074074075,-.018867925,-.035714287,-.20754717,-.07692308,-.090909094,-.044776119,-.070175439,.049355291,.15765253,-1.5,.012793034,.12958549,3.79409,01oct2014
-.045454547,-.12,-.08510638,-.096153848,-.096774191,-.088888891,0,-.11111111,-.09375,-.10526316,-.088888891,-.21276596,-.080645159,-.16666667,-.10714286,-.25,-.09259259,-.1,-.12765957,-.10526316,-.059999999,-.070175439,-.21621622,-.12820514,-.079999998,-.02631579,0,-.09375,-.18333334,-.06818182,-.25,-.094339624,-.14492753,-.06779661,-.13043478,-.1,-.11940298,-.1025641,-.049180329,-.13846155,-.090909094,-.1,-.079999998,-.1,-.14583333,-.073170729,-.10344828,-.10909091,.050193492,.15427934,-2.5,.015237982,.12659849,3.6346099,01nov2014
-.11904762,-.07692308,-.063829787,-.10416666,-.095238097,-.093023255,-.33333334,-.075471699,-.20289855,-.033898305,-.03508772,-.1632653,-.029411765,-.23333333,-.10714286,-.22916667,-.089285716,-.15384616,-.22222222,-.078947365,-.1,-.078125,-.15000001,-.12820514,-.083333336,-.048780486,.021276595,-.1594203,-.16393442,-.088888891,-.2,-.11111111,-.11594203,-.2264151,-.11111111,-.07692308,-.13235295,-.13157895,-.140625,-.10144927,-.12307692,-.079999998,-.039999999,-.079999998,-.079999998,-.078947365,-.05172414,-.125,.052715972,.11858972,-1.3333334,.016037311,.10225844,3.8501401,01dec2014
-.090909094,-.10714286,-.10204082,-.125,-.078125,-.093023255,-.2,-.070175439,-.18000001,-.057692308,-.045454547,-.27272728,0,-.57499999,-.16,-.41666666,-.10204082,-.125,-.19512194,-.13157895,-.11764706,-.070175439,-.17647059,-.14285715,-.17777778,-.090909094,-.021739131,-.12727273,-.16071428,-.065217391,-.13636364,-.15555556,-.061538462,-.11363637,-.16666667,-.08510638,-.11290322,-.1025641,-.13114753,-.069444448,-.10416666,-.094339624,0,-.11538462,-.1,-.07692308,-.13559322,-.12962963,.054609694,.1722732,-.33333334,.016883999,.1064667,4.4538798,01jan2015
-.11111111,-.06666667,-.081632651,-.05882353,-.059701491,-.090909094,-.14285715,-.125,-.1923077,-.125,-.043478262,-.2173913,-.098360658,.37096775,-.11538462,-.3125,-.10204082,-.15789473,-.11363637,-.175,-.24528302,-.05172414,-.15151516,-.10869565,-.020408163,-.022222223,0,-.086206898,-.19642857,-.10869565,-.18181819,-.11627907,.2,-.08510638,-.11363637,-.063829787,-.096774191,-.07692308,-.083333336,-.11111111,-.057692308,-.081632651,.14705883,-.03846154,-.05882353,-.069767445,-.098360658,-.086206898,.051254667,.14465412,-1.5,.016218668,.11644096,4.1800098,01feb2015
-.14285715,-.1724138,-.081632651,-.078431375,-.075757578,-.12195122,-.21052632,-.12727273,-.22448979,-.083333336,-.175,-.25581396,-.1147541,-.83333331,-.16,-.31914893,-.10638298,-.15789473,-.25,-.18421052,-.16666667,-.086206898,-.25806451,-.16666667,-.10638298,-.06818182,-.093023255,-.10909091,-.2037037,-.12765957,-.1627907,-.11904762,-.0125,-.10204082,-.1025641,-.12765957,-.15517241,-.15789473,-.19642857,-.19117647,-.11111111,-.059999999,-.068965517,-.23913044,-.14893617,-.073170729,-.081967212,-.18518518,.044572979,.13978495,-.66666675,.014971918,.094564945,4.1318898,01mar2015
-.15909091,-.1724138,-.079999998,-.11764706,-.140625,-.1891892,-.19047619,-.14285715,-.25,-.1,-.15789473,-.2857143,-.065573767,-.10714286,-.2,-.3125,-.10869565,-.23529412,-.089285716,-.1891892,-.078431375,-.10526316,-.19354838,-.17073171,-.12244898,-.06818182,-.14285715,-.21153846,-.22222222,-.13043478,-.18604651,-.12195122,-.10666667,-.26190478,-.13157895,-.10416666,-.1754386,-.10810811,-.17857143,-.18181819,0,-.12727273,-.06666667,-.13636364,-.14285715,-.13953489,-.15000001,-.16666667,.047967989,.12304488,-.49999994,.013726143,.096647821,4.05439,01apr2015
-.16666667,-.13793103,-.10416666,-.14,-.12698413,-.2,-.21052632,-.11538462,-.15555556,-.1,-.17142858,-.21951219,-.10169491,-.1923077,-.22727273,-.27906978,-.1627907,-.29411766,-.17021276,-.1388889,-.17777778,-.11111111,-.20689656,-.21621622,-.18367347,-.060606062,-.175,-.1632653,-.22,-.088888891,-.14634146,-.15384616,-.12857144,-.073170729,-.10526316,-.15555556,-.14545454,-.27272728,-.11111111,-.17460318,-.052631579,-.17647059,-.17857143,-.15384616,-.18181819,-.1025641,-.13793103,-.1509434,.049084701,.0970231,-.49999994,.013083246,.087226383,4.1731601,01may2015
-.088888891,-.16129032,-.0625,-.11538462,-.10769231,-.16666667,-.15789473,-.07692308,-.13953489,-.057692308,-.15384616,-.18604651,-.033333335,-.23999999,-.13043478,-.18604651,-.20454545,-.33333334,-.14583333,-.14285715,0,-.090909094,-.25,-.093023255,-.1875,-.05882353,-.15000001,-.14583333,-.2857143,-.086956523,-.14634146,-.125,-.15873016,-.13513513,-.081081077,-.10416666,-.10714286,-.28125,-.11320755,-.15384616,-.12,-.078431375,-.20689656,-.069767445,-.088888891,-.13157895,-.1,-.09259259,.04725508,.14151923,-.99999994,.013479033,.049866509,3.8168199,01jun2015
-.11111111,-.12121212,-.083333336,-.094339624,-.075757578,-.1025641,-.22222222,-.11538462,-.15909091,-.10909091,-.15789473,-.23255815,-.11666667,-.14814815,-.18181819,-.15555556,-.23809524,-.33333334,-.14285715,-.19444445,-.11320755,-.089285716,-.26666668,-.095238097,-.05882353,-.088235296,-.14634146,-.14285715,-.29787233,-.14893617,-.11904762,-.06818182,-.16393442,-.125,-.13513513,-.1,-.10169491,-.3548387,-.16666667,-.13636364,-.081632651,-.13461539,-.25,-.090909094,-.10869565,-.13513513,-.13793103,-.050847456,.045747839,.12137482,0,.012449798,.082311437,3.88817,01jul2015
-.13636364,-.096774191,-.08510638,-.078431375,-.092307694,-.17948718,-.052631579,-.15686275,-.12,-.1509434,-.19444445,-.11111111,-.086206898,-.39285713,-.2173913,-.15909091,-.30952382,-.22727273,-.14,-.16216215,-.078431375,-.074074075,-.2,-.06818182,-.081632651,-.027777778,-.069767445,-.13725491,-.33333334,-.0625,-.14634146,-.14285715,-.13333334,-.13953489,-.1,-.08510638,-.14035088,-.32258064,-.23636363,-.17460318,-.018867925,-.039215688,-.17857143,-.093023255,-.13333334,-.10526316,-.086206898,-.10714286,.043444738,.10228511,.5714286,.0096743526,-.015814936,3.4537599,01aug2015
-.15000001,-.11111111,-.13043478,-.125,-.083333336,-.1025641,-.047619049,-.15384616,-.10638298,-.05882353,-.21212122,-.17073171,-.050847456,0,-.20833333,-.15217391,-.76744187,-.27777779,-.23255815,-.21212122,-.10204082,-.03773585,-.1724138,-.17948718,-.15909091,-.12121212,-.125,-.17647059,-.39215687,-.13636364,-.21621622,-.125,-.16949153,-.16666667,-.125,-.11904762,-.10909091,-.3548387,-.11764706,-.096774191,-.018867925,-.057692308,-.16,-.16666667,-.13043478,-.097560972,-.16949153,-.096153848,.042090774,.029816503,0,.0059902798,-.027218325,3.50723,01sep2015
-.175,-.037037037,-.08510638,-.14893617,-.13559322,-.13157895,0,-.14814815,-.018867925,-.0625,-.21212122,-.14634146,-.05172414,-.15384616,-.16666667,-.15217391,-.36585367,-.375,.089285716,-.28125,-.10204082,-.052631579,-.13793103,-.13157895,-.11363637,-.11428571,-.15000001,-.11864407,-.32653061,-.11627907,-.25714287,-.125,-.12903225,-.070175439,-.075000003,-.075000003,-.10344828,-.32258064,-.086206898,-.098360658,-.05882353,-.10416666,-.2173913,-.15217391,-.10638298,-.073170729,-.098360658,-.096153848,.039095212,.034444422,0,.0034380455,.02948508,3.1087999,01oct2015
